1,1,0,-4.12121212121212,-4.12121212121212,-0
1,1,0,0.878787878787879,0.878787878787879,0
1,1,0,1.87878787878788,1.87878787878788,0
1,0,1,0.878787878787879,0,0.878787878787879
1,0,1,-0.121212121212121,-0,-0.121212121212121
1,1,0,0.878787878787879,0.878787878787879,0
1,1,0,-2.12121212121212,-2.12121212121212,-0
1,0,1,-1.12121212121212,-0,-1.12121212121212
1,1,0,0.878787878787879,0.878787878787879,0
1,0,1,0.878787878787879,0,0.878787878787879
1,1,0,2.87878787878788,2.87878787878788,0
1,1,0,1.87878787878788,1.87878787878788,0
1,0,1,-3.12121212121212,-0,-3.12121212121212
1,1,0,0.878787878787879,0.878787878787879,0
1,0,1,3.87878787878788,0,3.87878787878788
1,0,1,-1.12121212121212,-0,-1.12121212121212
1,1,0,0.878787878787879,0.878787878787879,0
1,1,0,-0.121212121212121,-0.121212121212121,-0
1,0,1,-2.12121212121212,-0,-2.12121212121212
1,0,1,-2.12121212121212,-0,-2.12121212121212
1,0,1,2.87878787878788,0,2.87878787878788
1,-1,-1,-1.12121212121212,1.12121212121212,1.12121212121212
1,-1,-1,0.878787878787879,-0.878787878787879,-0.878787878787879
1,-1,-1,-1.12121212121212,1.12121212121212,1.12121212121212
1,1,0,2.87878787878788,2.87878787878788,0
1,0,1,0.878787878787879,0,0.878787878787879
1,-1,-1,-3.12121212121212,3.12121212121212,3.12121212121212
1,-1,-1,-0.121212121212121,0.121212121212121,0.121212121212121
1,1,0,0.878787878787879,0.878787878787879,0
1,-1,-1,-1.12121212121212,1.12121212121212,1.12121212121212
1,-1,-1,-0.121212121212121,0.121212121212121,0.121212121212121
1,-1,-1,-1.12121212121212,1.12121212121212,1.12121212121212
1,-1,-1,-1.12121212121212,1.12121212121212,1.12121212121212
